fuel_log_id,vehicle_id,fuel_date,liters,fuel_cost,odometer_reading
606,8,2025-11-27,75.11,8839.21,148445
607,13,2025-06-10,40.05,11648.76,37492
608,2,2024-07-10,31.0,8550.89,34317
609,10,2024-09-17,40.64,7838.18,80604
610,6,2026-04-05,62.2,2391.98,249880
611,13,2026-01-11,72.79,6840.41,42871
612,5,2024-09-22,118.51,1274.08,247657
613,10,2025-12-20,50.29,1536.46,200505
614,3,2024-12-09,17.81,1629.85,51350
615,1,2024-09-05,76.57,11442.76,227324
616,8,2026-02-15,64.45,7287.64,96106
617,2,2026-05-04,58.83,7032.19,117922
618,5,2025-04-12,56.28,9505.0,176366
619,7,2025-02-06,109.16,11947.76,70244
620,9,2024-08-15,109.21,7384.31,53022
621,14,2026-04-10,30.79,8275.83,142615
622,8,2025-08-02,61.5,6844.13,55098
623,15,2024-11-18,90.42,6710.89,372661
624,15,2025-10-11,97.86,7839.17,232884
625,11,2026-03-10,84.61,11032.72,270083
626,11,2025-08-01,37.88,11146.84,147085
627,7,2026-02-20,35.37,5959.16,360512
628,11,2024-08-05,79.56,3183.49,148355
629,3,2025-12-16,32.72,4902.02,132204
630,8,2025-09-25,19.04,11754.92,283778
631,13,2024-08-03,65.87,8826.47,133906
632,15,2024-06-16,13.51,3385.92,150702
633,14,2024-07-23,75.86,1861.83,348913
634,5,2024-10-01,30.03,8768.76,395882
635,7,2025-06-21,116.36,11180.17,190330
636,8,2025-11-22,89.43,6103.24,299199
637,14,2025-08-02,118.21,5239.38,282722
638,4,2026-05-11,93.39,3966.32,113044
639,15,2024-11-14,26.56,8210.98,250624
640,1,2026-05-01,101.74,2397.35,291780
641,5,2026-04-20,18.19,8659.51,189764
642,15,2025-12-01,118.54,2456.41,259436
643,4,2026-05-05,66.53,7628.29,310371
644,8,2024-06-24,102.67,10493.91,299868
645,8,2024-08-09,82.22,2748.87,398761
646,10,2024-11-21,62.45,8245.84,85857
647,3,2026-01-16,102.94,2181.44,142334
648,1,2025-11-28,113.39,8174.54,238821
649,2,2025-07-07,55.42,1882.17,92626
650,2,2025-05-05,103.66,1339.16,44051
651,12,2025-07-04,27.36,8393.86,83804
652,2,2024-11-21,85.77,8273.48,60555
653,4,2024-06-08,103.94,10770.69,338863
654,1,2025-04-14,30.08,7292.48,352177
655,1,2026-03-24,90.13,5077.88,370063
656,6,2025-01-01,46.73,10612.7,213399
657,13,2025-07-04,20.6,3202.95,52438
658,10,2024-10-16,58.56,9760.18,340521
659,14,2025-05-29,93.48,7408.45,74848
660,8,2026-04-13,105.22,5595.6,377959
661,12,2025-11-01,31.13,1478.46,278314
662,15,2024-07-17,107.68,9034.44,160355
663,7,2026-03-02,108.75,1438.66,197837
664,5,2024-10-20,102.27,4146.9,210339
665,8,2024-10-01,57.41,7639.1,245707
666,7,2024-12-31,10.34,5814.54,205173
667,8,2026-01-18,45.15,4712.92,269945
668,13,2026-01-17,13.03,5332.62,85909
669,8,2026-04-28,103.5,8008.94,168457
670,9,2024-11-02,80.72,11198.18,126113
671,3,2025-07-07,99.05,7950.71,117483
672,8,2024-07-13,10.25,11188.88,342417
673,15,2024-10-08,55.25,6742.38,277592
674,14,2025-01-03,39.6,10038.43,342359
675,7,2025-04-01,115.96,10135.13,116001
676,7,2025-09-05,99.03,2111.9,326129
677,12,2025-05-08,89.81,8354.4,44298
678,12,2024-10-21,13.07,2362.97,379191
679,9,2025-04-25,37.32,10322.42,192937
680,9,2026-01-04,87.06,5339.93,375286
681,15,2024-09-06,96.94,10675.96,61148
682,15,2026-01-25,25.61,3041.05,108803
683,13,2024-11-18,100.32,10882.25,90378
684,3,2025-08-06,55.27,8203.28,393313
685,6,2025-08-05,17.16,7477.53,164009
686,2,2025-09-29,47.54,9439.12,133805
687,6,2025-07-25,115.38,8758.47,338398
688,9,2025-11-09,83.79,7850.55,127785
689,8,2024-08-01,114.7,3290.39,129666
690,4,2025-01-10,14.14,3971.76,169827
691,11,2024-08-04,19.94,10889.0,241238
692,14,2025-12-18,99.04,2060.68,31344
693,2,2025-09-08,11.77,8972.6,209823
694,14,2025-11-11,85.5,8531.99,94564
695,6,2024-09-11,35.1,7604.74,85117
696,3,2025-10-11,98.26,2972.11,311473
697,12,2024-07-13,33.25,1913.68,310997
698,14,2025-07-04,99.59,8922.4,324472
699,7,2024-07-27,101.31,3140.88,356447
700,6,2026-02-04,114.03,11292.56,393464
701,1,2024-06-10,59.19,6844.52,271823
702,11,2026-04-12,50.19,7655.07,154901
703,1,2024-12-18,57.4,4651.46,191851
704,3,2025-09-30,27.19,11451.03,271597
705,12,2024-10-25,105.24,11306.79,64400
706,4,2025-11-17,112.67,7004.81,71883
707,9,2026-04-24,67.21,6162.71,101084
708,2,2026-04-16,74.39,5713.98,233449
709,11,2025-04-10,107.67,5284.53,315689
710,1,2025-10-14,17.43,1904.86,83366
711,10,2026-04-01,27.14,5723.9,275490
712,5,2024-05-31,13.16,4704.31,223751
713,4,2025-06-02,86.72,2021.82,90849
714,10,2025-10-19,47.19,10256.16,73320
715,10,2025-12-26,42.44,1299.75,152652
716,6,2026-02-05,117.24,3200.07,252681
717,13,2025-06-25,20.23,4460.34,338179
718,2,2026-04-17,24.15,3547.88,200174
719,14,2025-07-07,107.55,3822.98,264107
720,14,2025-11-23,26.81,4711.05,366274
721,9,2024-06-25,89.85,11144.62,217903
722,11,2025-02-16,64.97,1660.06,74075
723,7,2024-09-25,51.97,4613.34,358289
724,12,2025-02-02,81.16,5071.62,337614
725,2,2026-04-19,78.85,10025.25,130778
726,13,2025-11-24,63.43,7453.62,163066
727,11,2026-04-01,16.54,6033.67,36338
728,5,2025-06-19,30.03,7930.66,376561
729,3,2025-08-05,93.0,10277.39,336195
730,15,2025-09-28,44.01,4910.73,128151
731,11,2025-09-24,95.29,3964.95,183475
732,8,2025-05-08,61.06,11877.19,298743
733,4,2024-08-31,51.13,4626.84,396924
734,7,2025-01-06,111.15,6450.77,285407
735,4,2025-07-04,45.53,6779.26,238314
736,9,2025-10-19,36.25,4899.48,334013
737,14,2026-01-05,39.28,8701.87,324029
738,4,2026-03-26,93.69,3934.03,113321
739,5,2025-07-22,76.47,7570.14,285286
740,2,2025-05-08,30.73,6761.77,371972
741,4,2024-07-07,49.06,8280.6,258162
742,4,2024-06-14,87.38,11374.01,327435
743,6,2025-01-14,43.93,11245.6,389284
744,5,2025-08-16,116.06,6243.5,275462
745,1,2024-09-28,67.75,8864.03,143187
746,8,2025-10-27,68.1,10753.92,240255
747,4,2025-08-03,36.56,2883.03,109897
748,9,2024-06-12,34.63,9500.23,45095
749,10,2025-03-08,34.45,7565.53,37539
750,13,2025-04-17,117.8,3129.01,187636
751,3,2026-01-08,108.98,1212.67,246416
752,5,2025-09-19,61.83,3606.94,260218
753,9,2025-04-18,96.22,1797.29,162610
754,12,2024-06-13,96.64,6458.59,130583
755,12,2024-06-15,116.5,10827.0,36062
756,8,2024-09-19,60.64,7057.03,367649
757,13,2024-11-11,71.09,10531.57,310223
758,14,2024-12-12,25.93,4783.6,294251
759,7,2025-03-10,89.37,5719.4,189047
760,12,2026-01-11,50.7,6274.24,165930
761,1,2024-07-27,91.62,5545.84,49232
762,3,2025-12-06,12.07,6167.53,83161
763,9,2026-01-29,22.32,4244.31,238241
764,2,2026-03-14,102.83,1731.25,271110
765,7,2025-10-24,66.55,9268.94,88867
766,14,2026-01-06,51.71,2539.72,168114
767,5,2025-01-04,27.2,4719.93,202106
768,1,2025-06-04,25.85,11222.15,79288
769,15,2025-05-27,63.08,1737.14,43933
770,7,2024-05-31,77.77,5474.9,361934
771,13,2026-01-19,48.88,3018.4,368471
772,6,2026-01-15,16.63,1807.47,151653
773,10,2025-08-02,65.68,6784.6,226719
774,1,2024-10-29,34.71,8833.3,186343
775,9,2024-07-29,28.79,4916.97,102951
776,9,2025-08-11,85.81,8199.35,251275
777,5,2026-05-10,49.81,2673.16,97717
778,3,2024-09-23,39.76,8355.42,398800
779,6,2025-08-03,109.29,9082.81,46299
780,4,2025-01-08,104.93,7347.21,388944
781,1,2024-09-25,30.7,5674.23,120137
782,11,2025-07-07,42.97,9119.68,124745
783,5,2024-07-18,31.99,8870.88,115110
784,14,2025-05-23,107.64,2546.71,38595
785,13,2025-07-21,67.55,6333.13,137306
786,13,2025-01-07,47.8,9518.07,358386
787,11,2026-04-05,46.68,11885.92,370587
788,9,2025-01-06,45.45,10783.26,96766
789,15,2024-08-21,40.41,7184.92,74906
790,2,2025-05-18,22.63,4611.38,392625
791,9,2026-04-04,11.2,6977.99,142328
792,3,2024-09-23,109.74,1459.91,228299
793,8,2024-11-14,97.94,3008.08,122527
794,12,2026-05-14,68.84,1405.9,36190
795,3,2025-10-13,108.78,3610.62,70263
796,4,2024-10-19,109.61,8813.81,153989
797,5,2026-01-14,65.19,1432.74,372907
798,6,2024-12-14,44.08,2303.95,322692
799,7,2024-06-15,46.72,2778.7,42792
800,8,2025-11-29,78.75,2359.6,37969
801,3,2025-12-25,42.36,8670.42,51225
802,4,2024-12-31,85.19,8630.07,106027
803,6,2026-05-01,105.01,1504.02,301154
804,1,2024-09-08,31.37,9905.28,398391
805,10,2025-12-11,85.0,10218.47,128730
806,12,2025-12-18,119.19,8747.51,288388
807,6,2025-05-08,58.48,3773.22,129714
808,2,2025-04-18,27.67,3873.39,301073
809,11,2024-08-01,70.99,3441.77,165990
810,11,2025-11-10,56.19,5292.43,134765
811,14,2025-11-08,117.7,3115.62,72488
812,8,2025-03-20,39.31,4634.01,49631
813,7,2026-05-17,35.07,6306.67,344958
814,2,2024-07-07,115.93,2057.87,361005
815,5,2024-10-03,49.13,5974.23,157236
816,11,2024-12-13,61.8,10600.21,159475
817,2,2025-12-04,84.2,4110.51,344086
818,13,2024-11-02,11.94,2905.98,162340
819,5,2025-12-19,105.44,10922.37,360780
820,14,2025-03-28,55.18,8129.19,45119
821,1,2025-02-08,72.29,11525.22,266853
822,6,2026-02-28,58.96,4341.12,315087
823,15,2024-10-02,34.15,3614.1,42030
824,2,2025-05-21,81.86,5332.44,311751
825,4,2025-04-08,113.53,11776.01,271602
826,10,2025-09-10,92.16,7494.42,141243
827,10,2024-07-08,80.46,2961.48,382269
828,11,2025-06-11,93.19,1896.22,312392
829,7,2024-06-05,40.07,10932.28,299116
830,14,2025-08-23,27.03,8204.34,179425
831,5,2026-04-04,65.36,8323.55,298427
832,3,2026-03-09,71.12,8755.99,177993
833,12,2025-08-04,19.13,10916.49,137370
834,2,2026-05-11,112.43,6802.86,160661
835,1,2025-09-09,16.63,1793.48,166710
836,2,2025-09-02,25.57,4997.45,319134
837,15,2025-06-16,44.09,4493.78,320514
838,15,2024-07-11,42.51,2631.57,85993
839,14,2026-04-21,24.75,11048.63,304563
840,8,2024-07-25,65.34,11409.48,264040
841,13,2024-10-06,107.7,5489.83,82349
842,1,2024-10-30,66.36,4010.45,249541
843,4,2025-08-23,16.58,5857.95,234821
844,6,2026-05-03,108.4,1718.11,197841
845,3,2025-08-12,29.18,7503.56,119413
846,13,2025-09-19,101.85,4533.17,145982
847,14,2025-06-20,21.69,3308.92,158191
848,6,2024-09-14,85.54,7182.55,36598
849,14,2025-10-24,10.62,11461.06,150066
850,1,2025-04-22,80.59,11265.29,122795
851,10,2024-10-16,38.32,2746.45,326385
852,3,2024-08-11,57.75,7409.91,269419
853,11,2025-09-02,63.52,8553.99,70233
854,8,2025-12-10,105.13,3710.83,311310
855,9,2024-07-05,101.62,4294.14,386922
856,12,2025-07-27,116.71,9051.9,64385
857,15,2026-03-21,14.5,7309.66,204583
858,9,2026-03-04,24.43,10359.38,37758
859,14,2025-12-30,84.88,9696.44,313202
860,15,2025-11-22,68.27,7294.7,211552
861,6,2025-07-31,50.97,2799.33,168674
862,5,2026-01-01,90.02,10449.65,134026
863,9,2026-04-19,59.93,7553.4,209687
864,10,2025-08-07,25.52,5263.27,252702
865,10,2025-07-23,12.65,11758.34,359814
866,11,2025-02-18,106.07,10544.83,248905
867,6,2026-03-11,72.22,8353.39,91429
868,3,2024-08-26,79.23,7373.47,360470
869,7,2025-01-12,46.33,4315.0,153705
870,5,2025-11-23,73.2,4841.67,80750
871,14,2024-11-19,44.75,5772.84,262094
872,15,2024-09-15,108.08,2298.79,320676
873,11,2026-05-17,69.23,4779.9,247831
874,15,2025-07-09,29.48,2659.76,214335
875,11,2025-06-30,78.9,3361.32,167543
876,5,2024-11-13,84.97,3027.8,324694
877,12,2025-02-03,51.17,7383.56,63438
878,7,2025-06-22,92.16,9226.29,198948
879,2,2026-04-18,31.62,5737.38,241894
880,14,2025-12-15,27.03,2201.83,122044
881,9,2024-05-27,86.84,2329.16,57100
882,12,2025-08-07,114.55,7272.62,398545
883,10,2025-09-23,56.77,9750.03,104369
884,6,2025-06-16,77.92,7394.7,319807
885,11,2025-07-04,23.35,5871.24,341532
886,7,2025-01-30,54.38,7911.15,94435
887,12,2026-04-11,49.49,11999.81,255677
888,11,2024-11-16,40.35,8480.18,281169
889,9,2024-11-21,32.94,10492.03,118541
890,8,2025-08-14,33.76,9588.93,308567
891,6,2025-09-28,23.77,11808.26,218331
892,13,2024-11-16,61.74,1485.54,281896
893,11,2025-09-03,11.22,3163.44,79773
894,2,2026-03-10,84.37,8548.31,300310
895,14,2025-02-07,12.68,2465.17,151089
896,13,2024-11-13,27.76,9781.68,308234
897,15,2025-10-11,71.4,4113.05,253399
898,10,2025-04-01,16.41,4956.31,102656
899,4,2026-01-18,112.57,9993.34,340432
900,13,2025-05-16,35.98,7851.91,97157
901,11,2024-09-07,45.61,11697.13,171877
902,2,2025-08-08,41.89,4835.44,260197
903,13,2025-05-24,61.12,4680.52,285093
904,8,2025-06-08,110.74,2590.77,394602
905,1,2025-08-05,60.58,11514.61,300001
906,4,2025-06-10,46.59,5318.39,47299
907,8,2024-07-31,69.27,11396.65,86364
908,11,2025-01-23,53.06,1954.21,384686
909,12,2025-12-21,100.73,11443.43,233393
910,10,2025-02-11,112.43,7682.5,361809
911,9,2025-08-07,36.77,9718.17,73274
912,12,2026-01-22,112.07,10384.48,380331
913,6,2026-01-03,87.89,8063.22,384652
914,12,2025-01-22,26.99,4836.19,96725
915,10,2025-12-23,50.44,11764.12,226940
916,4,2025-03-01,60.45,6436.19,194361
917,10,2025-06-18,32.89,7911.61,339630
918,8,2026-03-19,89.64,6607.49,105047
919,5,2024-11-06,43.25,1276.68,226293
920,1,2025-05-13,96.19,7096.1,129915
921,2,2024-12-19,88.09,9365.6,284057
922,6,2024-09-22,74.82,6640.65,105843
923,7,2025-07-05,93.58,1711.84,145250
924,2,2025-09-21,58.18,8739.52,83573
925,1,2025-10-25,41.84,5964.34,86598
926,7,2026-03-13,66.23,11003.44,324605
927,11,2025-05-22,109.27,8386.47,398209
928,10,2025-06-02,16.08,10155.78,221233
929,7,2025-03-05,104.66,11900.98,170940
930,2,2025-04-17,86.69,1942.66,225376
931,15,2025-10-23,24.55,9644.81,179327
932,11,2024-07-14,64.86,6962.46,73236
933,2,2024-08-26,44.91,2821.4,375650
934,12,2026-05-17,65.26,11639.0,138445
935,5,2026-01-29,13.87,4092.14,42177
936,6,2025-11-25,78.28,11878.07,83902
937,15,2025-10-17,109.04,9911.73,30182
938,11,2025-11-29,102.74,6224.14,157912
939,4,2026-02-16,80.31,7018.45,50499
940,14,2025-04-30,98.17,2468.84,318624
941,14,2026-03-23,63.41,9577.98,274764
942,5,2026-02-12,58.57,4422.69,341087
943,8,2024-11-09,78.01,5742.14,35344
944,12,2025-03-31,83.92,8432.88,298046
945,10,2025-05-19,55.27,10142.17,304676
946,3,2025-12-29,110.42,9192.14,388752
947,1,2025-05-27,37.74,10790.12,125376
948,3,2025-03-23,77.96,10670.44,110652
949,10,2024-08-23,104.05,2451.03,136066
950,5,2025-07-18,115.83,6971.58,208081
951,1,2025-09-05,104.76,5746.66,32720
952,1,2024-06-02,47.61,6261.92,96756
953,12,2025-03-21,20.54,5132.53,107146
954,10,2026-03-01,34.73,11222.35,269186
955,2,2025-10-17,72.14,1741.9,361667
956,15,2025-02-23,78.81,6007.58,364019
957,3,2025-10-18,118.23,11443.78,378253
958,4,2026-03-19,73.6,11392.0,38139
959,6,2024-05-24,82.3,8548.07,237780
960,13,2024-08-27,56.08,5201.76,387673
961,1,2025-09-29,117.36,5594.33,300669
962,7,2025-09-08,59.17,5451.26,317376
963,15,2025-06-16,35.6,2914.52,222362
964,10,2025-02-12,48.65,7928.82,216609
965,9,2024-07-21,103.25,2925.94,131937
966,13,2026-04-28,18.8,5895.94,374622
967,2,2026-03-10,36.92,2698.14,380476
968,7,2025-01-22,32.62,4842.62,65821
969,2,2025-11-09,22.47,11224.72,150122
970,3,2024-06-23,62.56,9594.66,218779
971,2,2024-10-04,12.26,6084.71,230979
972,8,2024-09-18,61.26,10680.16,76467
973,3,2025-11-28,45.61,9414.56,113488
974,12,2025-10-29,99.76,1427.52,170831
975,4,2025-05-17,109.32,6864.61,66717
976,9,2025-03-07,46.73,4781.69,243511
977,13,2024-11-01,117.75,9095.0,191539
978,2,2026-02-08,47.24,6127.55,81479
979,11,2025-11-07,79.43,7475.42,145341
980,11,2024-12-23,102.88,11736.06,377855
981,9,2026-04-17,44.95,1420.18,348724
982,5,2024-07-28,10.91,2580.08,391153
983,3,2024-06-13,64.46,1461.45,53581
984,13,2025-01-15,107.43,2453.23,314385
985,13,2026-01-29,29.02,3853.8,360548
986,12,2025-03-04,113.46,7915.76,296469
987,7,2024-05-23,52.02,6593.79,123562
988,2,2025-08-24,22.32,6267.74,360305
989,8,2025-07-20,119.0,4860.38,44295
990,1,2025-11-11,16.74,2183.45,51171
991,10,2024-07-01,13.43,4882.94,247719
992,10,2025-04-10,32.72,2884.73,165102
993,6,2024-12-27,104.7,10222.2,312918
994,11,2026-02-14,30.13,11255.37,174107
995,2,2025-09-26,22.54,8180.03,78054
996,8,2024-06-19,63.01,1342.88,224213
997,6,2025-01-12,46.74,5559.45,275300
998,4,2025-10-01,12.58,4380.46,60088
999,6,2024-07-04,92.66,6827.16,356990
1000,11,2025-11-18,31.57,5223.51,109071
1001,3,2025-06-02,79.64,11372.94,302616
1002,15,2025-05-02,101.64,8017.01,251561
1003,4,2026-04-30,56.33,11905.1,200329
1004,1,2025-08-21,66.3,2775.34,285107
1005,9,2025-03-26,52.49,2947.84,342390
1006,5,2025-08-17,70.38,1491.32,216716
1007,1,2025-05-05,111.0,10206.43,160548
1008,1,2025-01-12,104.62,7920.42,153806
1009,4,2026-01-14,68.6,4854.86,223156
1010,6,2025-07-14,59.42,5158.57,181810
1011,14,2024-10-16,88.4,10017.93,174854
1012,7,2025-07-23,97.54,5321.17,181665
1013,6,2025-05-18,50.85,3453.13,128649
1014,15,2026-03-04,66.63,10055.48,248850
1015,14,2025-06-28,27.65,9545.98,353713
1016,10,2024-12-15,51.29,8924.56,328097
1017,6,2024-07-10,49.21,4935.42,365126
1018,13,2024-11-04,36.5,8122.64,123810
1019,2,2025-10-16,61.31,6958.33,398312
1020,2,2026-02-03,68.63,2589.2,261031
1021,8,2025-03-23,23.06,11704.28,347600
1022,15,2024-11-28,55.94,2081.36,175633
1023,12,2024-07-21,59.6,4234.79,330622
1024,15,2025-10-09,94.15,6230.98,186881
1025,14,2025-05-14,103.05,10764.44,222053
1026,12,2024-08-15,33.52,10607.82,199363
1027,3,2024-06-17,81.29,4344.73,123209
1028,1,2026-04-22,13.95,8313.06,157498
1029,9,2024-12-05,90.25,2968.33,166957
1030,14,2025-02-14,16.16,2899.54,106742
1031,14,2024-11-22,98.38,6060.37,270996
1032,2,2025-11-26,26.39,2327.99,333460
1033,12,2026-03-25,74.13,11075.59,368205
1034,12,2024-10-13,61.06,3381.59,215083
1035,15,2025-03-01,74.67,7624.14,307482
1036,12,2024-05-23,112.48,8476.84,296340
1037,15,2025-04-05,71.14,6712.98,75966
1038,9,2025-06-18,28.31,5769.32,88315
1039,2,2025-05-23,47.27,10180.95,263761
1040,5,2026-04-09,63.55,4084.41,184116
1041,3,2025-10-21,114.7,4264.22,147850
1042,14,2025-07-15,26.26,10732.72,80860
1043,13,2025-09-23,85.96,3198.9,235359
1044,7,2025-05-15,18.33,1589.88,161059
1045,3,2025-11-03,96.75,4646.72,366559
1046,2,2024-11-20,73.14,7404.09,172036
1047,13,2025-03-17,70.21,7065.25,327980
1048,11,2024-07-19,34.56,7179.22,45444
1049,3,2024-09-11,116.42,8988.93,270346
1050,8,2024-05-31,23.07,10375.75,332728
1051,7,2024-12-04,92.99,4348.91,65450
1052,5,2025-06-26,93.88,8091.78,268196
1053,6,2024-11-24,110.57,1871.86,308228
1054,5,2024-12-15,65.39,3997.98,315995
1055,15,2026-02-12,78.37,6676.8,160490
1056,5,2024-05-31,76.48,11929.79,37662
1057,15,2024-10-20,37.14,6049.79,369557
1058,2,2025-10-04,73.73,7166.3,33434
1059,12,2026-03-04,114.66,2717.81,168277
1060,14,2025-11-09,27.57,4154.04,161386
1061,6,2025-06-13,75.56,2923.86,325485
1062,14,2025-05-28,68.93,10208.09,344052
1063,13,2026-04-21,88.5,11112.04,396849
1064,10,2025-08-05,14.25,6322.59,281326
1065,3,2026-02-24,28.64,2272.32,144682
1066,9,2024-12-10,57.0,9870.68,360032
1067,7,2025-05-17,19.97,11266.36,201009
1068,10,2024-11-19,103.26,8009.05,310827
1069,15,2026-01-07,57.08,2856.37,227098
1070,15,2024-05-23,16.09,11732.95,81324
1071,2,2025-02-16,88.0,2123.13,390881
1072,15,2024-09-04,43.01,8257.32,357418
1073,4,2025-01-20,76.26,7025.45,239157
1074,6,2024-07-28,45.88,4850.87,376930
1075,15,2025-05-17,98.61,1395.4,227174
1076,1,2025-04-21,119.27,8607.57,364862
1077,3,2025-08-04,48.73,8937.87,109659
1078,10,2025-04-25,111.55,7789.48,256619
1079,4,2025-02-09,37.57,4888.44,140024
1080,2,2024-12-16,80.07,7598.23,146117
1081,9,2024-06-22,82.94,7043.84,291296
1082,1,2026-04-23,79.02,9230.26,51603
1083,8,2025-03-17,116.15,1818.41,383858
1084,12,2024-06-08,91.42,10352.24,285882
1085,1,2025-02-27,38.78,9069.65,210267
1086,4,2024-10-16,31.64,10019.14,68276
1087,11,2025-01-12,109.67,9416.47,58529
1088,10,2024-12-27,10.37,4014.17,265721
1089,1,2024-11-16,68.57,10157.55,308843
1090,14,2024-09-04,65.85,1235.89,205303
1091,4,2024-09-03,86.98,4789.53,128834
1092,9,2024-11-23,75.63,1291.1,254172
1093,3,2026-05-10,110.35,10218.82,284558
1094,12,2026-01-23,41.52,3168.17,388988
1095,11,2026-03-07,56.89,10086.82,198851
1096,5,2025-06-22,104.34,10764.49,130373
1097,14,2026-03-18,46.64,5652.74,104800
1098,12,2026-03-04,81.96,2708.09,329193
1099,3,2024-10-29,11.62,3214.75,338327
1100,11,2025-03-04,66.68,6117.65,234679
1101,14,2025-07-29,22.94,8015.07,217164
1102,5,2025-04-08,52.28,9737.55,166006
1103,12,2026-05-05,11.76,8098.27,392503
1104,2,2024-11-24,78.87,9583.52,287245
1105,9,2026-04-04,33.62,6134.82,318543
1106,14,2026-01-23,66.32,8794.43,206569
1107,2,2025-03-15,38.55,10514.06,262872
1108,8,2025-11-19,92.16,4355.13,248718
1109,13,2025-10-08,63.76,6431.61,303298
1110,7,2025-01-28,53.8,10422.68,310984
1111,4,2024-08-28,29.19,8465.67,200173
1112,4,2025-09-05,42.19,7066.94,217159
1113,13,2025-09-24,80.96,1503.36,112068
1114,15,2024-07-06,14.07,6981.04,100916
1115,14,2025-06-05,103.24,5484.23,155636
1116,12,2026-03-31,64.7,9541.83,124444
1117,11,2025-04-14,38.72,1381.06,193324
1118,15,2024-10-03,44.3,7144.9,289756
1119,2,2025-12-29,77.29,8119.84,50683
1120,14,2025-07-20,93.78,9579.9,187556
1121,8,2024-09-21,109.21,5618.11,42320
1122,15,2025-07-03,76.08,4910.02,180191
1123,8,2025-11-05,57.25,3744.68,399863
1124,4,2025-06-15,87.45,6239.16,244215
1125,9,2024-12-30,117.96,8159.8,188070
1126,14,2025-12-08,21.89,2657.99,78637
1127,1,2025-03-25,87.9,11009.21,51854
1128,7,2025-12-14,101.24,3595.95,174901
1129,3,2025-11-18,90.55,5774.34,351717
1130,5,2026-01-07,56.15,2169.94,336942
1131,4,2025-08-09,118.47,7729.12,355330
1132,15,2026-02-06,66.27,1315.66,92151
1133,6,2025-12-06,31.45,11220.67,192911
1134,14,2025-10-16,97.95,9136.92,123268
1135,13,2024-08-16,73.74,10594.3,80565
1136,5,2025-10-20,64.41,2084.37,128816
1137,7,2025-11-13,103.99,6866.57,153393
1138,11,2024-06-13,59.85,5284.83,204455
1139,2,2025-12-23,104.93,4517.07,194207
1140,1,2025-08-12,31.58,8727.7,184457
1141,4,2026-04-06,83.83,1582.17,70038
1142,5,2025-07-21,37.43,6142.21,346119
1143,8,2025-08-20,41.66,1296.06,193982
1144,10,2024-07-07,33.43,11953.63,93434
1145,10,2026-02-18,26.49,2769.4,291844
1146,8,2024-11-25,110.47,5274.53,389980
1147,1,2026-01-26,15.32,6242.51,222763
1148,1,2026-05-04,79.67,5305.1,287771
1149,3,2025-11-18,52.02,7975.52,86187
1150,8,2025-09-22,113.58,1776.63,251711
1151,5,2025-09-25,58.62,10868.22,138663
1152,8,2025-09-14,109.94,5007.45,331352
1153,13,2025-06-13,43.59,8739.41,384461
1154,12,2025-09-20,14.32,8371.12,363069
1155,4,2025-10-25,100.28,8127.88,90592
1156,1,2025-06-27,23.67,4016.75,106956
1157,2,2026-05-08,113.94,9161.13,368111
1158,1,2025-09-22,51.27,8735.78,356295
1159,10,2025-11-25,98.96,5356.11,343041
1160,8,2025-09-15,104.67,9125.23,64896
1161,6,2025-05-15,26.43,1319.17,381959
1162,15,2025-01-28,27.37,5049.26,385109
1163,7,2025-04-22,98.81,3894.22,33546
1164,11,2024-07-24,72.41,7756.06,186299
1165,4,2026-01-09,55.51,3857.15,171346
1166,6,2025-08-20,49.35,10071.78,164534
1167,3,2024-06-30,107.46,11244.42,55625
1168,6,2025-05-19,26.93,3573.26,245778
1169,8,2025-07-11,17.16,10844.92,204570
1170,7,2025-06-30,59.55,2253.88,122873
