expense_id,trip_id,fuel_cost,toll_cost,food_expense,parking_cost,misc_expense
747,747,8739.87,520,969,478,797
748,748,9016.7,2036,766,1176,812
749,749,3681.25,729,485,1162,727
750,750,7149.77,646,805,747,129
751,751,4865.48,217,1009,1020,1426
752,752,13180.54,585,616,111,1095
753,753,5929.45,1818,1809,1077,1193
754,754,3312.46,1687,1501,422,988
755,755,10031.44,2020,236,483,380
756,756,14207.26,2480,1627,881,940
757,757,3573.52,178,430,754,1324
758,758,2824.29,798,1270,456,1365
759,759,7083.57,1542,796,321,700
760,760,2750.88,793,1321,901,924
761,761,7521.56,2028,711,444,25
762,762,6650.59,1107,916,922,375
763,763,4842.79,580,279,820,312
764,764,933.33,2051,1072,331,1169
765,765,2639.08,1983,1523,891,1337
766,766,5723.94,1924,473,887,1207
767,767,6304.11,482,1472,1158,414
768,768,2296.17,1129,441,849,633
769,769,13784.78,1009,997,1142,153
770,770,4536.77,1608,1122,419,649
771,771,2137.48,2212,878,174,843
772,772,3085.9,663,1110,298,1225
773,773,2465.44,788,652,98,998
774,774,1320.18,1798,1014,772,913
775,775,963.25,1921,984,689,902
776,776,9113.91,2338,310,1089,338
777,777,3237.66,551,932,362,1452
778,778,14624.09,770,1144,231,1171
779,779,1282.09,943,1890,848,624
780,780,22701.84,976,1139,876,1279
781,781,2323.65,2320,1936,33,1354
782,782,963.58,2348,1614,975,1125
783,783,3622.01,420,1559,1056,185
784,784,1158.84,2042,1931,567,164
785,785,5098.12,1357,309,756,647
786,786,6430.41,613,1417,908,393
787,787,6440.47,2416,263,983,1221
788,788,4854.17,1678,715,311,633
789,789,5524.25,1993,1899,752,405
790,790,12302.79,847,624,33,909
791,791,14355.22,1998,1795,453,1358
792,792,2943.59,974,609,796,95
793,793,4170.45,241,224,18,1446
794,794,3676.2,1010,1344,287,1014
795,795,3918.83,1678,1978,619,467
796,796,9511.89,137,445,454,38
797,797,3421.32,779,246,704,1480
798,798,2338.77,162,1422,652,1481
799,799,2331.13,2237,866,1197,850
800,800,4119.94,1421,1019,1167,702
801,801,4209.68,1809,1661,232,18
802,802,1710.95,2082,1050,848,1381
803,803,3371.33,606,1963,337,321
804,804,2562.44,1613,978,1125,414
805,805,1515.97,324,1863,407,16
806,806,6092.85,414,1196,732,534
807,807,3015.15,1042,207,1057,110
808,808,8696.28,857,577,572,165
809,809,3318.34,1309,223,596,1129
810,810,5828.6,1384,1212,158,1469
811,811,3943.23,2497,412,1055,718
812,812,3905.75,1892,700,294,918
813,813,3495.84,598,991,224,550
814,814,8511.03,1934,1530,933,473
815,815,3033.16,2255,1021,93,302
816,816,5330.55,1184,775,290,234
817,817,14701.19,986,931,722,1397
818,818,5782.22,295,1469,333,454
819,819,4320.41,696,1413,153,1011
820,820,2823.75,1557,1892,555,1012
821,821,5285.4,759,1770,542,898
822,822,2610.34,1173,1787,561,245
823,823,4591.74,1190,999,271,878
824,824,2760.74,960,562,207,80
825,825,2468.85,1887,1599,823,1116
826,826,2929.84,607,1889,454,1359
827,827,4471.47,2418,1641,1095,1051
828,828,9971.35,343,502,802,13
829,829,3414.39,1146,968,300,657
830,830,3181.17,1699,1828,59,484
831,831,5190.47,2013,405,427,1392
832,832,9005.79,396,1342,132,1143
833,833,2819.8,1444,1291,897,514
834,834,8484.64,1735,620,7,64
835,835,10741.74,141,1369,169,1481
836,836,18837.61,444,501,266,1218
837,837,6196.85,923,1491,545,342
838,838,2295.46,1904,939,993,958
839,839,14322.45,985,315,144,179
840,840,3057.17,2249,1408,951,26
841,841,4095.21,810,1595,308,538
842,842,1643.87,1797,589,155,133
843,843,6122.1,1280,857,924,968
844,844,5303.11,319,477,21,1278
845,845,8302.26,1321,594,788,840
846,846,2204.03,2113,400,229,1227
847,847,2656.34,638,1903,1140,590
848,848,2444.08,1163,714,383,110
849,849,12235.25,1941,1952,827,169
850,850,1323.92,2112,1837,388,212
851,851,3644.56,551,1458,238,4
852,852,3433.83,2320,1382,607,387
853,853,2259.14,365,1598,19,1207
854,854,5970.27,273,1326,228,1457
855,855,1588.42,2028,997,985,63
856,856,6903.32,574,1090,858,451
857,857,9768.43,1784,898,213,1170
858,858,5426.09,1567,1489,602,1147
859,859,6411.11,1909,743,215,606
860,860,6821.11,820,582,357,687
861,861,2132.09,2082,1659,1182,449
862,862,5116.81,849,1413,908,1224
863,863,13516.38,429,1295,1102,1043
864,864,9057.61,1229,1042,1134,1310
865,865,1453.19,2424,490,288,542
866,866,20209.31,757,1647,323,1306
867,867,2983.06,1800,494,1004,99
868,868,7114.49,1741,1584,329,294
869,869,5190.32,417,1006,548,1456
870,870,5127.79,2383,889,1059,475
871,871,5238.87,174,488,176,1475
872,872,2025.13,2322,222,154,349
873,873,1653.73,1995,221,537,1375
874,874,3078.62,1584,1163,71,1476
875,875,8529.27,141,1101,1180,305
876,876,6954.02,1313,1959,375,1382
877,877,4904.82,249,534,875,332
878,878,2305.2,1750,1639,1039,335
879,879,4288.52,2484,455,242,73
880,880,7556.06,1368,905,819,812
881,881,6999.95,425,1012,107,840
882,882,4460.1,2355,1281,512,1278
883,883,985.14,1457,1352,614,67
884,884,9688.98,1136,1566,588,343
885,885,3977.63,1082,1707,809,1192
886,886,1947.51,856,321,310,640
887,887,2042.48,2195,1632,950,222
888,888,1621.09,1365,1543,293,1194
889,889,9419.39,1037,563,372,592
890,890,2585.59,1252,1414,153,456
891,891,9075.84,2225,314,301,292
892,892,1527.01,173,1486,580,795
893,893,3727.48,1406,1640,1160,247
894,894,1736.37,2220,1212,770,279
895,895,4768.67,643,932,1059,428
896,896,4223.55,2268,964,647,18
897,897,5779.39,1979,1754,1072,1484
898,898,5920.45,2388,1601,231,1470
899,899,2248.96,2384,1552,53,24
900,900,1143.05,2374,1706,472,1005
901,901,12681.55,829,1865,998,193
902,902,3469.95,1230,1052,855,857
903,903,4880.03,2112,1662,726,1170
904,904,5382.44,606,1735,422,1161
905,905,3141.32,544,395,1104,816
906,906,2000.98,1451,838,551,1156
907,907,1548.79,1428,342,1137,749
908,908,1568.88,2190,442,760,1181
909,909,5634.31,1329,707,671,1346
910,910,7057.46,1196,1305,582,705
911,911,3902.27,1795,851,696,68
912,912,4312.36,2217,272,415,1057
913,913,4976.97,448,1231,939,79
914,914,1970.41,1870,1723,989,904
915,915,1326.76,1426,1690,490,677
916,916,831.89,1876,365,1182,448
917,917,2219.44,836,1182,904,1500
918,918,12647.62,166,293,508,364
919,919,5373.35,948,1763,500,66
920,920,6519.86,601,799,1068,536
921,921,8201.08,796,1522,173,1448
922,922,2553.27,1177,1675,616,1286
923,923,5446.31,2067,1598,982,1297
924,924,3084.29,2101,293,1153,1154
925,925,586.85,1668,1091,257,412
926,926,5442.88,293,287,398,1396
927,927,3253.94,2070,389,49,1338
928,928,2172.35,956,690,792,871
929,929,8528.2,963,623,536,920
930,930,5164.17,2048,435,153,77
931,931,3649.08,1723,1554,146,130
932,932,2427.74,186,1620,851,1179
933,933,3196.99,2134,1996,642,544
934,934,7985.62,2090,1396,343,755
935,935,7260.8,1487,1761,1190,1247
936,936,2400.77,784,1595,870,1242
937,937,8815.45,1924,640,652,1266
938,938,21273.41,764,1959,481,749
939,939,4918.57,458,1850,212,1371
940,940,1681.37,1646,1844,591,334
941,941,6965.16,912,1055,953,350
942,942,752.38,1755,365,74,1100
943,943,1684.0,1626,1324,221,104
944,944,16600.28,2406,779,775,966
945,945,6385.68,1278,754,513,140
946,946,1119.93,555,1613,951,1400
947,947,2507.79,2068,543,323,556
948,948,17010.78,1555,268,774,539
949,949,2454.75,929,1795,73,944
950,950,2850.94,1925,378,439,130
951,951,4860.7,505,1587,34,188
952,952,3047.85,1255,221,767,1082
953,953,5665.57,461,939,131,662
954,954,4674.4,1108,220,361,790
955,955,6293.93,1826,789,784,1334
956,956,2516.99,688,489,93,516
957,957,1342.39,1271,561,328,1019
958,958,4964.44,453,1674,426,772
959,959,6659.85,1565,575,161,916
960,960,1142.49,2146,493,1031,1205
961,961,4018.31,1496,986,1107,1383
962,962,4003.64,1465,260,683,849
963,963,2679.52,2412,443,699,148
964,964,3403.04,711,1869,655,515
965,965,19682.04,616,1938,933,823
966,966,4724.42,1785,1615,406,1069
967,967,6413.92,1221,1695,514,190
968,968,720.87,537,1211,384,1124
969,969,1609.02,2242,862,585,1330
970,970,4513.62,1336,241,924,1347
971,971,7853.04,1283,1038,57,344
972,972,4202.57,208,744,1089,453
973,973,2676.2,273,726,675,1259
974,974,13042.03,749,1709,753,795
975,975,3047.22,1550,1378,484,1482
976,976,4574.24,1599,1766,215,1295
977,977,14590.49,256,1574,190,1195
978,978,3155.76,1961,669,772,1055
979,979,7661.06,744,848,87,998
980,980,1088.76,2414,1448,1156,1425
981,981,6080.98,1701,730,653,431
982,982,2629.76,234,1220,1192,264
983,983,15185.47,1465,262,641,1018
984,984,9805.75,2442,676,555,532
985,985,2395.7,2075,1244,367,405
986,986,12132.98,486,1924,1174,496
987,987,6385.61,1517,915,514,928
988,988,4227.57,1484,1090,136,1054
989,989,7142.81,2282,1789,803,773
990,990,2872.88,776,580,874,176
991,991,3278.33,1403,484,561,1178
992,992,6335.52,370,1873,824,1408
993,993,16978.33,718,748,884,51
994,994,7767.24,1213,1582,647,1160
995,995,932.3,424,1454,1039,801
996,996,7621.76,1535,1274,1035,757
997,997,8203.31,657,523,874,812
998,998,2231.43,1476,1695,484,117
999,999,5594.78,2043,1139,894,896
1000,1000,13642.94,2123,456,66,1277
1001,1001,7048.25,1082,955,8,185
1002,1002,4713.5,244,1470,175,1345
1003,1003,6293.58,812,1480,736,1215
1004,1004,1921.76,483,808,782,445
1005,1005,5912.19,2065,946,555,847
1006,1006,2833.21,1169,558,681,1222
1007,1007,5912.54,1946,412,426,1495
1008,1008,1906.62,1241,1674,701,1498
1009,1009,5377.27,724,1569,1147,1260
1010,1010,2141.04,361,1265,1112,1330
1011,1011,4025.02,2293,1397,402,468
1012,1012,1707.12,2341,1731,1191,753
1013,1013,6085.54,322,1046,975,1293
1014,1014,8759.17,1165,1905,826,841
1015,1015,6666.19,314,934,1184,77
1016,1016,2689.84,685,1712,290,183
1017,1017,7549.07,1437,532,40,1075
1018,1018,6469.81,2251,667,220,764
1019,1019,3598.35,858,1465,838,1449
1020,1020,3025.39,2090,1409,328,727
1021,1021,6245.55,2408,812,987,1252
1022,1022,5330.33,1134,283,674,748
1023,1023,3083.65,646,1938,865,222
1024,1024,3525.27,907,453,247,1128
1025,1025,5058.93,1394,661,960,56
1026,1026,2422.53,763,1951,136,1265
1027,1027,1218.21,1323,1758,502,537
1028,1028,18384.29,1345,620,1075,57
1029,1029,7188.78,2239,1114,519,7
1030,1030,7805.05,1344,243,273,17
1031,1031,2944.64,2039,791,744,33
1032,1032,760.88,1184,1434,835,952
1033,1033,4359.44,1918,664,402,139
1034,1034,8631.03,2055,1074,763,52
1035,1035,8448.48,242,1408,536,32
1036,1036,8515.67,668,1583,428,71
1037,1037,3099.72,1917,1310,219,934
1038,1038,3994.08,2279,1227,27,1086
1039,1039,976.74,887,1736,780,1069
1040,1040,3772.72,2471,1568,940,658
1041,1041,3828.01,1417,979,586,1476
1042,1042,2015.11,108,1664,791,1125
1043,1043,2936.9,2272,1711,63,1182
1044,1044,13691.41,1767,1543,1075,139
1045,1045,6643.23,2344,1459,710,1301
1046,1046,1032.47,2194,985,127,1199
1047,1047,1633.43,1704,1166,256,671
1048,1048,3841.25,647,1679,247,1315
1049,1049,5420.97,1224,264,10,77
1050,1050,2586.55,576,974,241,703
1051,1051,5516.35,1498,846,688,452
1052,1052,5420.67,114,1709,123,17
1053,1053,3130.63,1889,1143,432,1017
1054,1054,3160.23,366,421,76,508
1055,1055,2269.02,1968,1581,976,632
1056,1056,2893.41,1973,1158,790,696
1057,1057,1264.42,1501,245,805,1397
1058,1058,1285.82,1646,1951,935,494
1059,1059,7137.37,746,946,1077,1415
1060,1060,6361.24,1738,784,802,807
1061,1061,895.63,2482,1070,1125,948
1062,1062,5027.56,2172,1127,574,1358
1063,1063,13179.75,1853,1781,519,8
1064,1064,2612.99,155,478,365,1194
1065,1065,6213.56,1695,651,164,273
1066,1066,3206.51,429,442,687,1307
1067,1067,12314.88,2017,1096,295,1323
1068,1068,1074.58,2031,825,557,95
1069,1069,1144.95,2296,1135,545,862
1070,1070,2331.04,1916,901,11,867
1071,1071,5650.8,840,1958,66,1050
1072,1072,3283.07,1856,1034,250,1001
1073,1073,3280.09,191,285,658,604
1074,1074,2812.89,1008,1015,976,770
1075,1075,3427.53,930,1665,741,283
1076,1076,1798.04,665,1488,730,259
1077,1077,1191.39,1051,1851,988,120
1078,1078,2793.88,267,1828,1001,932
1079,1079,7026.76,1935,574,29,1386
1080,1080,3839.15,1526,528,434,787
1081,1081,7394.48,1448,1485,383,1124
1082,1082,2210.99,728,747,585,1232
1083,1083,14921.15,347,779,788,185
1084,1084,7469.81,1373,356,156,1175
1085,1085,7357.49,321,1751,349,763
1086,1086,4051.81,1866,593,475,58
1087,1087,4705.48,2107,1945,1090,1233
1088,1088,8190.86,2465,791,256,375
1089,1089,21399.38,661,677,1200,1259
1090,1090,7369.58,1464,1721,275,1442
1091,1091,4103.08,622,397,642,1286
1092,1092,2269.21,2159,780,602,362
1093,1093,7701.77,849,766,693,782
1094,1094,2773.54,784,975,283,844
1095,1095,1798.73,292,461,290,582
1096,1096,2498.12,2377,1207,110,218
1097,1097,3052.36,2310,1347,62,1485
1098,1098,4802.79,114,1054,288,1086
1099,1099,3894.19,900,433,32,18
1100,1100,4572.98,1015,1954,981,951
1101,1101,4305.84,2210,890,633,182
1102,1102,2297.69,478,944,267,376
1103,1103,2411.91,2360,1743,926,885
1104,1104,3143.05,1943,1800,707,968
1105,1105,4516.02,758,307,869,1339
1106,1106,5094.12,591,964,549,683
1107,1107,2563.27,954,1934,958,623
1108,1108,3673.21,1766,987,397,1218
1109,1109,2278.56,1035,563,1093,691
1110,1110,8813.36,1009,1555,348,1173
1111,1111,2223.23,1312,1569,227,820
1112,1112,5297.28,2377,517,579,640
1113,1113,4045.34,1763,801,710,891
1114,1114,2656.55,1285,548,175,49
1115,1115,3435.17,2299,1578,711,1242
1116,1116,5638.72,355,635,868,1391
1117,1117,8496.25,467,1703,37,1259
1118,1118,7538.44,417,1525,1180,1152
1119,1119,3662.28,1103,1478,102,287
1120,1120,3752.89,1041,266,761,603
1121,1121,11484.47,1088,1408,899,980
1122,1122,2282.0,2222,1887,1068,564
1123,1123,2932.91,2404,1324,798,756
1124,1124,2479.08,1040,852,1053,852
1125,1125,5557.37,1756,1765,400,287
1126,1126,1639.22,777,1562,421,643
1127,1127,4261.9,2051,1469,620,463
1128,1128,1874.72,1390,1503,846,555
1129,1129,3424.64,1650,1527,574,636
1130,1130,515.13,938,1005,693,428
1131,1131,7317.32,1007,1891,711,733
1132,1132,9409.03,288,1653,686,673
1133,1133,3534.65,898,574,886,82
1134,1134,1931.99,1520,1396,1039,352
1135,1135,1534.79,1794,1435,1049,464
1136,1136,3229.0,144,1709,310,1278
1137,1137,18921.67,367,1816,1165,1167
1138,1138,4514.74,1575,999,788,655
1139,1139,13573.21,1024,740,914,62
1140,1140,2960.17,2469,1500,348,793
1141,1141,10150.38,1502,1695,588,1280
1142,1142,7763.15,401,1833,1065,302
1143,1143,6260.06,1709,1642,616,943
1144,1144,2216.12,1356,624,783,383
1145,1145,19766.06,560,1839,1057,3
1146,1146,1478.45,1521,765,1134,689
1147,1147,16181.0,2458,1202,139,1082
1148,1148,7459.95,1972,1225,1011,364
1149,1149,1720.81,612,877,924,1416
1150,1150,8527.64,303,756,547,1243
1151,1151,2083.31,2433,652,856,522
1152,1152,2596.13,1107,274,105,110
1153,1153,13486.53,1401,1893,81,1433
1154,1154,841.36,165,1595,55,659
1155,1155,2608.43,533,1388,620,866
1156,1156,3533.04,397,592,168,286
1157,1157,1972.77,1264,635,1081,1476
1158,1158,5964.14,1783,846,333,1316
1159,1159,2627.09,1642,1915,1154,135
1160,1160,5319.51,2427,250,462,1268
1161,1161,3776.42,232,1216,79,218
1162,1162,3443.45,342,954,805,959
1163,1163,2300.88,2154,1587,364,494
1164,1164,5192.33,1672,1151,581,56
1165,1165,4594.31,1915,214,1047,933
1166,1166,945.4,1655,1236,1018,310
1167,1167,6222.73,2456,584,483,825
1168,1168,2835.83,1616,1660,522,309
1169,1169,11952.4,1741,658,733,1035
1170,1170,870.59,941,1164,473,660
1171,1171,3041.5,517,524,806,1094
1172,1172,14488.17,2065,276,347,396
1173,1173,11209.96,2486,1598,46,952
1174,1174,4725.1,2390,511,576,393
1175,1175,5637.45,298,206,1129,164
1176,1176,5022.22,1912,1817,311,581
1177,1177,14564.66,1807,450,5,82
1178,1178,2630.22,415,232,619,601
1179,1179,21750.62,948,1023,500,1349
1180,1180,1788.02,1798,1539,131,301
1181,1181,20905.34,2019,1316,463,1234
1182,1182,4617.82,2330,1891,951,557
1183,1183,8520.57,255,1052,1130,1191
1184,1184,4719.46,1880,1207,438,1250
1185,1185,5468.34,1736,1811,720,107
1186,1186,3043.16,2025,1843,1193,1348
1187,1187,934.86,248,1949,168,57
1188,1188,2724.23,1234,586,1195,1401
1189,1189,3878.78,1677,1142,1147,1341
1190,1190,3517.21,488,1832,53,1078
1191,1191,5488.12,270,833,242,921
1192,1192,3212.99,1174,847,1048,985
1193,1193,1043.08,1064,1821,734,1476
1194,1194,7504.63,1930,1132,895,768
1195,1195,516.55,1280,1063,1082,1419
1196,1196,6050.72,689,285,279,347
1197,1197,8247.15,515,1438,924,779
1198,1198,3252.76,440,1964,419,855
1199,1199,3233.93,1847,1424,994,877
1200,1200,1203.45,890,1700,938,665
1201,1201,6623.65,1251,1579,207,682
1202,1202,5034.17,1636,781,830,659
1203,1203,7840.27,256,1943,256,157
1204,1204,4654.73,982,1820,1168,770
1205,1205,6551.26,510,1222,936,456
1206,1206,2896.15,2044,1484,1082,635
1207,1207,3417.68,443,1799,918,18
1208,1208,8450.7,2417,1815,158,1095
1209,1209,6024.42,2425,1415,444,1479
1210,1210,5482.09,2473,1376,540,343
1211,1211,2930.14,1201,1479,868,347
1212,1212,11487.63,1107,1867,867,1359
1213,1213,854.36,1621,1922,121,1117
1214,1214,21556.45,158,1489,562,717
1215,1215,7897.16,680,1836,945,1395
1216,1216,2761.49,934,680,980,654
1217,1217,5291.24,2326,1144,184,1424
1218,1218,4909.01,838,1732,358,38
1219,1219,19273.51,730,1192,1028,1046
1220,1220,8402.61,156,347,258,155
1221,1221,16422.33,1258,1242,817,1052
1222,1222,3073.83,1123,1502,197,54
1223,1223,1601.32,2296,1335,956,1283
1224,1224,3246.37,1525,932,73,487
1225,1225,12432.12,142,473,578,1421
1226,1226,6965.99,380,1981,914,132
1227,1227,4263.69,321,1466,610,837
1228,1228,3501.08,324,1411,894,1329
1229,1229,3125.51,340,1457,1035,1193
1230,1230,1600.48,1730,1948,71,809
1231,1231,4041.45,1472,997,47,1333
1232,1232,4296.06,1525,758,882,604
1233,1233,5941.01,2451,915,210,352
1234,1234,3636.45,2414,1848,1165,377
1235,1235,4132.87,2209,1062,1082,108
1236,1236,10887.76,1791,1597,402,1433
1237,1237,2680.67,1879,260,694,1370
1238,1238,11398.51,580,1537,536,1162
1239,1239,2606.89,1827,1419,267,997
1240,1240,5507.37,859,1052,1095,726
1241,1241,2298.07,1959,1431,277,1105
1242,1242,9077.39,1663,838,286,795
1243,1243,3666.21,846,1648,1129,132
1244,1244,3964.23,462,387,653,588
1245,1245,4983.42,1030,502,554,707
1246,1246,4505.48,1259,538,485,71
1247,1247,14120.79,269,426,433,128
1248,1248,7977.93,1291,327,1006,1463
1249,1249,1180.49,2288,741,833,158
1250,1250,3399.49,2343,783,927,308
1251,1251,3156.25,281,688,210,809
1252,1252,9739.23,1468,725,1040,54
1253,1253,1190.11,2157,342,40,810
1254,1254,10705.52,1201,1327,1076,1079
1255,1255,7816.0,1761,1237,1185,521
1256,1256,5735.9,2074,692,219,494
1257,1257,5539.58,678,770,520,34
1258,1258,2756.36,338,1815,436,955
1259,1259,3976.4,591,222,979,431
1260,1260,4005.34,867,1264,790,601
1261,1261,4723.79,2467,1296,37,430
1262,1262,7647.93,1370,1311,538,1023
1263,1263,4612.2,312,958,541,1210
1264,1264,21743.53,899,1589,1129,734
1265,1265,2616.12,2352,362,1165,105
1266,1266,3232.7,782,1129,233,655
1267,1267,2976.7,1014,325,1018,1409
1268,1268,2418.71,1226,838,1022,58
1269,1269,3927.38,2182,1145,225,206
1270,1270,1785.89,1887,1604,967,1389
1271,1271,4636.5,2227,1909,829,1398
1272,1272,5909.21,1133,1057,686,1119
1273,1273,6499.59,2186,1490,382,1386
1274,1274,5349.94,2327,896,348,593
1275,1275,5200.23,2480,780,1093,404
1276,1276,2673.46,1682,867,1172,97
1277,1277,3409.33,432,1184,447,358
1278,1278,3505.09,459,1641,438,404
1279,1279,10007.73,434,860,798,654
1280,1280,10270.42,1898,1794,574,114
1281,1281,6775.19,1688,1031,183,420
1282,1282,4154.36,1244,1916,386,372
1283,1283,10204.36,546,378,884,481
1284,1284,1364.16,1215,1021,319,311
1285,1285,1217.86,1495,1461,88,695
1286,1286,5808.88,2075,1402,811,1
1287,1287,7900.93,2020,1366,761,1054
1288,1288,3614.65,2287,378,420,486
1289,1289,6353.98,1135,1244,691,15
1290,1290,2511.85,1199,1445,263,1267
1291,1291,7837.83,840,327,52,400
1292,1292,2410.25,1978,622,305,1139
1293,1293,5988.73,1640,1201,1029,825
1294,1294,8756.08,641,1280,1036,1242
1295,1295,5751.79,2486,1066,729,657
1296,1296,5703.02,561,906,843,792
1297,1297,3278.12,1888,843,448,295
1298,1298,7586.04,2232,1992,558,280
1299,1299,8195.56,1350,1411,488,109
1300,1300,7705.43,1638,540,641,577
1301,1301,4019.25,2076,1622,611,1357
1302,1302,2025.78,1348,366,115,1424
1303,1303,4445.45,200,1777,1032,1433
1304,1304,2387.51,632,652,415,1023
1305,1305,2844.47,662,1284,954,1109
1306,1306,3534.42,1127,1380,793,707
1307,1307,1070.89,2178,1871,238,257
1308,1308,2753.46,706,283,832,177
1309,1309,14224.95,1050,1067,78,1241
1310,1310,935.88,814,1022,416,572
1311,1311,6496.52,2203,231,875,47
1312,1312,5081.02,958,1867,419,209
1313,1313,5180.86,1128,1568,843,967
1314,1314,2847.95,2289,1249,379,535
1315,1315,1380.99,1892,572,463,1371
1316,1316,3976.99,806,340,264,882
1317,1317,2308.84,2482,1658,47,211
1318,1318,3137.99,853,407,256,633
1319,1319,5634.57,866,1802,717,1123
1320,1320,3431.66,236,1006,78,250
1321,1321,7433.65,256,1972,1155,223
1322,1322,6442.3,2055,1612,139,908
1323,1323,1015.31,1930,899,1101,564
1324,1324,4316.25,1353,1106,68,596
1325,1325,2424.45,1411,891,303,730
1326,1326,2079.3,348,1868,175,1029
1327,1327,1557.78,1032,1342,1183,1128
